tag,category,aliases,zh,count,notes
w.i.t.c.h.,3,WITCH动画,W.I.T.C.H.,155,意大利的魔法少女漫画，由Disney出版，2001至2012年发行
basquash!,3,BASQUASH!|basquash|篮球机甲,机甲篮球,154,以机器人与篮球竞技为主题的动画，Nike参与出资
company_of_heroes,3,Company of Heroes|英雄连队,英雄连,154,Relic Entertainment 开发的二战题材即时战略游戏系列，2006年首作
coral_island,3,Coral Island,珊瑚岛,154,Stairway Games 开发、2023年发行的热带岛屿农场模拟游戏
counter-strike_2,3,CS2|Counter-Strike 2|counter-strike:_global_offensive|counterstrike2|counterstrikeglobaloffensive|绝对武力2,反恐精英2,154,由《反恐精英：全球攻势》升级而来的系列新作，2023年推出
daibouken!_yukeyuke_osawari_island,3,,大冒険！ゆけゆけおさわりアイランド,154,DMM 的智能手机成人游戏，另有 PC 网页版外传
five_nights_at_freddy's_1,3,FNAF1|Five Nights at Freddy's 1|弗雷迪的五夜惊魂1,玩具熊的五夜后宫1,154,《玩具熊的五夜后宫》系列首作，2014年推出
fullmetal_alchemist_the_movie:_conqueror_of_shamballa,3,,钢之炼金术师 剧场版 香巴拉的征服者,154,2005年上映的钢之炼金术师剧场版，接续2003年动画的结局
kamen_rider_stronger_(series),3,Kamen Rider Stronger|假面骑士STRONGER|假面骑士强人,假面骑士强者,154,昭和假面骑士系列第5作
obey_me!:_one_master_to_rule_them_all!,3,Obey Me!|obeyme|obeyme!|服从我,Obey Me! 服从我！,154,NTT Solmare出品的乙女向恋爱模拟与卡牌RPG手游，属Shall We Date?系列
seven_knights,3,Seven Knights|sevenknights|sevennights|七骑士传说,七骑士,154,韩国的手机角色扮演游戏，以英雄收集与回合制战斗为核心
silent_sinner_in_blue,3,Silent Sinner in Blue|沉默之蓝,东方儚月抄 ～ Silent Sinner in Blue,154,ZUN原作、秋★枝作画的东方Project漫画
tanaka_the_wizard,3,田中:巫师|田中·巫师,田中魔法师,154,ぶんころり创作的轻小说，讲述田中转生到奇幻世界的故事
the_matrix,3,The Matrix|廿二世纪杀人网络|骇客任务,黑客帝国,154,沃卓斯基姐妹执导的科幻动作电影系列，人类被困在虚拟世界矩阵中
urashimasakatasen,3,URASHIMASATASEN|うらしま坂田船,浦岛坂田船,154,由浦田、志麻、坂田、Senra组成的日本男性四人唱见组合
yokohama_dena_baystars,3,baystars|yokohama_baystars|横浜DeNAベイスターズ|横滨DeNA海星|横滨湾星,横滨DeNA海湾之星,154,日本职业棒球队，隶属中央联盟，2024年夺得日本一
.hack//sign,3,dothacksign|骇客时空,黑客时空//SIGN,153,以网络游戏The World为舞台的早期动画，讲述无法登出的玩家
bashamichi,3,Bashamichi|马场道,马车道,153,日本餐饮连锁，以身穿袴与和服的女侍者为特色
granblue_fantasy:_relink,3,projectre:link|relink|碧蓝幻想Relink|碧蓝幻想：RELINK,碧蓝幻想：Relink,153,《碧蓝幻想》世界观的动作角色扮演游戏，主打多人联机讨伐战
kingdom_hearts:_chain_of_memories,3,Kingdom Hearts CoM|chain_of_memories|kingdom_hearts_chain_of_memories|王国之心记忆之链,王国之心：记忆之链,153,系列第二作，最初登陆GBA，后移植PS2，连接一代与二代剧情
koharu_and_minato,3,Koharu And Minato,小春与凑,153,以小春与凑两位角色为主题的作品，具体出处不详
kusari_hime:_euthanasia,3,Kusari Hime|锁公主：安乐死,腐姬,153,Liar-soft 出品的成人向视觉小说，以病村与轮回为主题
kyousougiga,3,kyousogiga|京骚戏画(动画),京骚戏画,153,以京都为舞台的奇幻动画，讲述镜都中一家人的故事，2013年播出
le_sserafim,3,lesserafim|lesserafimfanart|勒塞拉芬|르세라핌,LE SSERAFIM,153,韩国Source Music与HYBE推出的女子组合，2022年出道
monster_hunter_world:_iceborne,3,MHW Iceborne|iceborne|怪物猎人世界冰原,怪物猎人世界：冰原,153,怪物猎人：世界的大型扩展，加入大师等级与众多怪物
murenase!_shiiton_gakuen,3,Seton Academy|seton_academy:_join_the_pack!|西顿学园,成群结伴！西顿学园,153,山下文吾的动物拟人校园漫画，2020年改编为动画
pink_floyd,3,,平克·弗洛伊德,153,1965年成立的英国摇滚乐队，代表作有月之暗面等
project_upd8,3,project upd8,Project Upd8,153,activ8的虚拟主播支援企划，由绊爱主导
rinrinne,3,RinRinne|りんりんね,凛凛音,153,日本VTuber姐妹组合，成员为Rin与Rinne
shinsei_kamattechan,3,Shinsei Kamattechan,神聖かまってちゃん,153,2007年在千叶结成的日本摇滚乐队
the_last_of_us,3,The Last of Us|thelastofus|末日余生|美国末日(旧译),最后生还者,153,顽皮狗2013年推出的末世生存动作冒险游戏，后多次重制
the_prophecies_begin,3,The Prophecies Begin|thepropheciesbegin|猫武士：预言开始,预言开始,153,《猫武士》第一部曲，2003至2004年出版，讲述火爪的族群生活
the_smoke_room,3,烟室|烟雾间,The Smoke Room,153,《Echo》系列的衍生视觉小说，以西部小镇为舞台
toaru_majutsu_no_index:_endymion_no_kiseki,3,to_aru_majutsu_no_index:_endymion_no_kiseki|to_aru_majutsu_no_index_movie|恩底弥翁的奇迹|魔法禁书目录剧场版,魔法禁书目录：恩底弥翁的奇迹,153,《魔法禁书目录》2013年上映的动画剧场版
tsukimonogatari,3,憑物語|物语系列番外,凭物语,153,西尾维新《物语系列》的一篇，以阿良良木历与斧乃木余接为主
1000-nen_ikiteru_(vocaloid),3,Living 1000 Years|living_millennium_(vocaloid)|千年生きてる,活了一千年,152,iyowa创作、初音未来演唱的歌曲，MV描绘活过千年的少女
fairytale_police_hoe_department,3,,Fairytale Police Hoe Department,152,IdoraaD 2021年末开始创作的原创短篇BL漫画
hop_step_jumpers,3,蹦蹦跳跳(直译),Hop Step Jumpers,152,2020年停运的日本手机RPG游戏
impossible_spell_card,3,Impossible Spell Card|不可能的符卡,弹幕天邪鬼,152,东方Project第14.3作，2014年发售，主角为鬼人正邪
lost_ark,3,,失落的方舟,152,韩国Smilegate开发的大型多人在线动作角色扮演游戏，2019年上线
precure_all_stars_new_stage:_mirai_no_tomodachi,3,Precure All Stars New Stage 未来的朋友|precure_all_stars_new_stage:_friends_of_the_future|光之美少女全明星New Stage,光之美少女全明星New Stage：未来的朋友,152,全明星New Stage三部曲的第1部剧场版
shining_blade,3,シャイニング・ブレイド,光明之刃,152,由Tony担任角色设计的PSP游戏，2012年发售
sweet_devil_(vocaloid),3,sweet_devil|スイートデビル,Sweet Devil,152,初音未来演唱的VOCALOID歌曲，由八王子P作曲、q*Left作词
tekkaman_blade,3,宇宙騎士テッカマンブレード|铁甲曼Blade,宇宙骑士,152,龙之子制作、1992年播出的机器人动画，为70年代宇宙骑士的重新演绎
ufotable,3,幽浮社|飞碟社,ufotable,152,日本动画制作公司，2000年成立，代表作有《Fate》与《鬼灭之刃》系列
under_night_in-birth_exe:late[st],3,UNIEL|夜下降生,夜下降生EXE:Late[st],152,《夜下降生》的加强版格斗游戏，追加四名新角色
2010_fifa_world_cup,3,2010年国际足联世界杯,2010年南非世界杯,151,第19届国际足联世界杯，2010年在南非举行，西班牙首次夺冠
arena_of_valor,3,AOV|Arena of Valor|arenaofvalor|realm_of_valor|strike_of_kings|王者荣耀海外版,传说对决,151,腾讯的MOBA手游，《王者荣耀》的国际版本
azur_promilia,3,,蓝色星原：旅谣,151,蛮啾网络的开放世界角色扮演游戏
bibbidiba_(hololive),3,,ビビデバ,151,hololive所属星街彗星的原创歌曲
bleach:_turn_back_the_pendulum,3,BLEACH 逆转之钟|死神 番外篇,死神 逆转之钟,151,死神的回忆篇，发生在空座町决战110年前
cars_(movie),3,Cars|cars2|cars3|pixarcars|反斗車王|汽车总动员,赛车总动员,151,皮克斯2006年推出的动画电影，舞台是拟人化车辆的世界
castlevania_(netflix),3,castlevanianetflix|恶魔城Netflix动画|恶魔城动画版,恶魔城（Netflix动画）,151,Netflix改编自恶魔城游戏的动画剧集
idol_(yoasobi),3,YOASOBI Idol|アイドル,偶像,151,YOASOBI演唱的歌曲，为动画《我推的孩子》片头曲
mahou_shoujo_kazumi_magica,3,kazumi_magica|puella_magi_kazumi_magica|魔法少女和美～The innocent malice～,魔法少女和美,151,平松正树原作、天杉贵志作画的漫画，为《魔法少女小圆》的外传
mega_man_battle_network_5,3,Rockman EXE 5|rockman_exe_5|洛克人EXE 5,洛克人EXE5,151,《洛克人EXE》系列第五作，含双版本
mujin_wakusei_survive,3,Mujin Wakusei Survive!|uninhabited_planet_survive!|无人的星球幸存,无人惑星幸存者,151,2003年播出的科幻生存冒险动画，讲述少年少女在无人星求生
my_emo_crush,3,,My Emo Crush,151,以My Emo Crush为名的恋爱题材作品
shigofumi,3,死后文 シゴフミ,死后文,151,2008年播出的奇幻动画，以死后传递的书信为主题
shin_sekaiju_no_meikyuu,3,Etrian Odyssey Untold|etrian_odyssey_untold|世界树迷宫 千年的少女|新世界树迷宫,新·世界树的迷宫：千年少女,151,世界树的迷宫初代的3DS重制版，追加剧情模式
silverlight,3,,Silverlight,151,微软浏览器插件Silverlight的拟人化角色形象
super_mario_world_2:_yoshi's_island,3,Yoshi's Island|耀西岛|超级马力欧世界2：耀西岛,超级马力欧世界2：耀西岛,151,以耀西为主角、护送婴儿马力欧的平台动作游戏
sword_world,3,,剑世界,151,Group SNE制作的日本奇幻桌上角色扮演游戏，1989年推出初版
tengen_toppa_gurren_lagann:_parallel_works,3,天元突破红莲螺岩 平行作品,天元突破红莲螺岩 Parallel Works,151,天元突破红莲螺岩的官方音乐短篇动画集，描绘平行世界中的角色
tokyo_xanadu,3,ザナドゥ东京|东京XANADU,东京迷城,151,日本Falcom2015年发售的现代都市动作角色扮演游戏
tombow_mono,3,Tombow MONO|蜻蜓MONO橡皮,蜻蜓MONO,151,蜻蜓铅笔公司推出的MONO系列文具，以蓝白黑条纹橡皮闻名
a_nightmare_on_elm_street,3,A Nightmare on Elm Street|半夜鬼上床|榆树街噩梦,猛鬼街,150,韦斯·克雷文1984年开创的美国恐怖电影系列，共九部影片
akudama_drive,3,AKUDAMA DRIVE|全员恶玉,全员恶玉,150,2020年播出的原创动画，描写一群犯罪者在关西的逃亡
apt._(rose_&_bruno_mars),3,APT|apt.|아파트,APT.,150,BLACKPINK成员Rosé与Bruno Mars的合作歌曲
borderlands_2,3,,无主之地2,150,无主之地系列第二作，2012年发售
dc_animated_universe,3,DCAU|DC动画电影宇宙,DC动画宇宙,150,以《蝙蝠侠动画系列》为起点的DC动画作品共同宇宙
decadence_(anime),3,デカダンス|德凯登斯,DECA-DENCE,150,Studio NUT制作的2020年原创电视动画
dokidoki_sister_aoi-chan,3,ドキドキシスター葵ちゃん|心跳姊妹葵酱,心跳姐妹葵酱,150,日本恋爱喜剧漫画，讲述姐妹之间的日常
domestic_na_kanojo,3,DomeKano|Domestic Girlfriend|Dome×Kano|dome_kano|dome_x_kano|domestic_girlfriend|domestic_lover,家有女友,150,流石景创作的恋爱漫画，2019年改编动画
frozen_soul,3,,Frozen Soul,150,Roblox 平台受《Myst》与《梦日记》启发的探索冒险游戏
fuurai_no_shiren,3,Shiren the Wanderer|shiren_the_wanderer|风来的希炼|风来西林,风来的西林,150,《不思议迷宫》系列中以浪人西林为主角的 roguelike 游戏
girlish_number,3,Gi(a)rlish Number|gi(a)rlish_number,少女编号,150,渡航原作的声优行业题材企划，含小说、漫画与动画
koiiro_soramoyou,3,,恋色空模样,150,Studio Ryokucha 开发的美少女游戏，原画为Lucie
miitopia,3,,迷托邦,150,任天堂的角色扮演游戏，玩家以Mii形象扮演职业角色展开冒险
panzer_waltz,3,metal_waltz,钢铁华尔兹,150,中国开发的手机游戏，以二战坦克拟人化少女为题材
perfume_(takanashi_kiara),3,Perfume（Kiara曲）,Perfume（小鸟游琪亚拉）,150,hololive EN的小鸟游琪亚拉演唱的原创歌曲
r-type,3,R-9|异形战机,R-Type,150,Irem1987年推出的横版射击街机游戏，玩家驾驶R-9A战机
tear_ring_saga,3,ティアリングサーガ|泪之指环传说,泪指轮传说,150,加贺昭三执导的战棋角色扮演游戏系列，被视为火焰之纹章的精神续作
the_caves_of_steel,3,钢穴（阿西莫夫）,钢穴,150,阿西莫夫1953年的科幻推理小说，为伊利亚·贝莱系列首作
to_heart_2_xrated,3,TH2 XRATED|心之彼端2,ToHeart2 XRATED,150,Leaf在《ToHeart2》基础上追加内容并改为成人向的扩充版
wanmei_shijie,3,,完美世界,150,中国网络玄幻小说，描写群雄并起的乱世争霸
ways_of_darkness_(series),3,,Ways of Darkness,150,Metalhead33创作的多媒体奇幻企划
boku_no_risou_no_isekai_seikatsu,3,,我的理想异世界生活,149,异世界题材的同人漫画系列，另有商业连载的重制版
cube_x_cursed_x_curious,3,C3魔方少女|C³ -魔方少女-|c3|c3:_cube_x_cursed_x_curious|c_cube,C3-魔方少女-,149,水濑叶月的轻小说，2011年改编为动画与漫画
ecstas_online,3,,Ecstas Online,149,以虚拟现实游戏为舞台的日本轻小说及改编漫画作品
haks,3,,HAKS,149,Danbooru上的作品标签，来源与内容尚不明确
joshi_kousei,3,GIRLS HIGH|女子高生Girl's High,女子高生,149,2001至2016年连载的校园日常喜剧漫画《女子高生》
kingdom_hearts_3d:_dream_drop_distance,3,Kingdom Hearts 3D|kingdom_hearts_3d_dream_drop_distance|王国之心 3D 梦降深处,王国之心3D：梦降深处,149,任天堂3DS作品，讲述索拉与利库参加大师认证考试期间的故事
monster_musume_no_oisha-san,3,Monster Girl Doctor|monster_girl_doctor|モンスター娘のお医者さん,魔物娘医生,149,折口良乃的轻小说，讲述为魔物娘看诊的医生，2020年改编动画
quilt_(game),3,Quilt（きると）|きると,Quilt,149,以礼服与恋爱为主题的同人游戏作品
rock_wa_lady_no_tashinami_deshite,3,rock_is_a_lady's_modesty,摇滚乃淑女的嗜好,149,福田宏的校园音乐漫画，2025年春季动画化
shoujo_rei_(vocaloid),3,Ghost Girl|ghost_girl_(vocaloid)|少女レイ,少女灵,149,みきとP创作、初音未来演唱的Vocaloid歌曲
sounan_desuka?,3,Are You Lost?|ソウナンですか?|遇难了吗,遇难了吗？,149,讲述少女们因空难流落无人岛求生的生存题材漫画与动画
sunfaded_(idolmaster),3,,SunFaded,149,《学园偶像大师》中篠泽广演唱的歌曲
wake_up_girls!_stage_no_tenshi,3,Stage no Tenshi|WUG新章 天使的舞台|stage_no_tenshi,"Wake Up, Girls! 天使的舞台",149,"《Wake Up, Girls!》新章漫画"
cherry_pop_(vocaloid),3,,Cherry Pop,148,DECO*27创作、初音未来演唱的Vocaloid歌曲
da_capo_iii,3,D.C.III|初音岛3,初音岛III,148,《初音岛》系列第三作，2012年发行
demons_roots_(series),3,,Demons Roots（系列）,148,以RPG Maker制作的成人日式角色扮演系列，含King Exit
devil_may_cry_(netflix),3,,鬼泣（Netflix）,148,改编自鬼泣系列的动作动画，由Netflix推出
full_metal_jacket,3,FMJ|金甲部队,全金属外壳,148,库布里克1987年执导的越战题材电影，改编自小说《短期服役者》
girl_with_a_pearl_earring,3,戴珍珠耳环的少女（维米尔）,戴珍珠耳环的少女,148,荷兰画家维米尔的名画，描绘戴珍珠耳环的少女肖像
kikai_sentai_zenkaiger,3,机界战队全凯者|機界戦隊ゼンカイジャー,机界战队全开者,148,超级战队系列第45部作品，2021年播出，以平行世界与机械为主题
kono_yuusha_ga_ore_tueee_kuse_ni_shinchou_sugiru,3,Cautious Hero|cautious_hero|慎重勇者,这个勇者明明超强却过分慎重,148,土日月创作的轻小说，讲述被召唤的慎重勇者，2019年改编动画
mirai_akari's_new_virtual_youtuber_illustration_contest,3,,未来明新虚拟YouTuber插画大赛,148,2018年Pixiv与未来明合作的新虚拟YouTuber设计征集企划
mito_and_kaede,3,,ミトとカエデ,148,三仓和之作的四格漫画，主角为彩虹社的月ノ美兎与樋口楓
mugen_no_fantasia,3,,无限幻想,148,日本同人游戏作品，标题意为无限的幻想曲
nijiyon,3,にじよん|虹四格,虹咲四格,148,《Love Live! 虹咲学园学园偶像同好会》的衍生四格漫画，并有短篇动画
star_wars:_visions,3,Star Wars Visions|starwarsvisions|星際大戰：視界,星球大战：幻境,148,2021 年起在 Disney+ 推出的星战动画短片合集，由多国工作室制作
wuhua_mixin,3,来古弥新,物华弥新,148,词牌工作室开发的中国手游，以文物拟人化为题材
youkai_watch_3,3,Yo-Kai Watch 3|妖怪ウォッチ3,妖怪手表3,148,《妖怪手表》系列第三作3DS游戏，舞台为美国的圣花生堡
annie_mei_project,3,,Annie Mei Project,147,画师Caleb Thomas创作的原创角色企划
eden's_ritter_grenze,3,,Eden's Ritter Grenze,147,日系奇幻题材成人游戏作品
fukkireta,3,,吹っ切れた,147,2010年从 NicoNico 扩散的音乐动画迷因，配曲为《おちゃめ機能》
joukamachi_no_dandelion,3,Castle Town Dandelion|castle_town_dandelion|城下町蒲公英,城下町的蒲公英,147,春日步的四格漫画，2015年夏改编为动画
ohsama_sentai_king-ohger,3,君王者|王樣戰隊君王者,王样战队君王者,147,超级战队系列第47作，以昆虫与王权为主题
one_piece_film:_z,3,ONE PIECE FILM Z|onepiecefilmz|航海王剧场版Z,航海王：Z,147,2012年上映的第12部《航海王》剧场版，对手为原海军大将Z
phantasm,3,,Phantasm,147,混沌之脑中岸本绫濑所属的乐队，也出现在其他科学冒险系列中
retrospective_53_minutes,3,ZUN's Music Collection Vol.4|卯酉东海道,卯酉东海道 ～ Retrospective 53 minutes,147,上海爱丽丝幻乐团ZUN's Music Collection第4张音乐CD
saikin_kokuhaku_wo_kotowatta_bakari_no_kouhai_joshi_ga_gimai_ni_natteshimatta,3,,刚拒绝告白的后辈女同事成了我的义妹,147,以拒绝告白后的后辈成为义妹为开端的日本恋爱喜剧轻小说
senjou_no_valkyria_4,3,Valkyria Chronicles 4|战场的女武神4,战场女武神4,147,战场女武神系列第四作，战略角色扮演游戏
silver_rain,3,,シルバーレイン,147,日本桌游角色扮演游戏，以学园与魔法为主题
sonic_prime,3,Sonic Prime|sonicprime|音速小子Prime,索尼克Prime,147,Netflix播出的3D动画，以多元宇宙与破碎世界为舞台
sonic_riders,3,Sonic Riders|音速小子競速,索尼克竞速,147,2006年发售的滑板竞速游戏，以悬浮滑板比赛为题材
akujiki_musume_conchita_(vocaloid),3,Evil Food Eater Conchita|akujiki_musume_conchita|beelzebub_party_(vocaloid)|evil_food_eater_conchita_(vocaloid)|恶食娘コンチータ|恶食娘空琪塔,恶食娘孔琪塔,146,悪ノP创作、MEIKO演唱的歌曲，七大罪系列中代表暴食
beatmania_iidx_20_tricoro,3,,beatmania IIDX 20 tricoro,146,《beatmania IIDX》系列第20作，2012年登陆街机
bluey,3,Bluey|布鲁依,布鲁伊,146,澳大利亚的学龄前动画，讲述蓝色牧牛犬布鲁伊一家的日常
disney_princess,3,迪士尼公主系列,迪士尼公主,146,迪士尼旗下多位官方公主角色组成的系列
eiyuu_senki_ww,3,,英雄战姬WW,146,《英雄战姬》系列的衍生作品
futsuu_no_joshikousei_ga_locodol_yattemita,3,ローカルドル|地下偶像,普通女高中生要做当地偶像,146,小杉光太郎的四格漫画，描绘女高中生开展当地偶像活动
fuwafuwa_time,3,ふわふわ時間|轻飘飘时光,轻飘飘时间,146,《轻音少女》第一季的插入曲，出现在第6集的首次演唱会
g-taste,3,G Taste,G-Taste,146,八神浩树创作的性感题材漫画，着重描绘高跟鞋与长腿等元素
itoko_no_onee-chan_ni_amaechau?,3,,向表姐撒娇？,146,围绕表姐与男主角关系的日本恋爱题材作品
kemeko_deluxe,3,ケメコデラックス!|克米克豪华版,Kemeko Deluxe!,146,岩崎正和创作的科幻恋爱喜剧漫画，少女操纵机器人M.M.保护未婚夫
pocket_mirror,3,pocketmirror|ポケットミラー|口袋镜,Pocket Mirror,146,AstralShift开发的RPG Maker恐怖游戏，2016年发布，后有重制版
prism_magical,3,,Prism Magical,146,资料不足，无法确认作品类型与出处
shukufuku_no_campanella,3,,祝福的钟声,146,Windmill的成人向恋爱游戏，2009年发售，并有动画改编
sonic_the_hedgehog_3_(movie),3,,刺猬索尼克3,146,2024年上映的索尼克真人电影第三部，加入暗影一角
tamagotchi_plus,3,tamagotchi_connection,拓麻歌子Plus,146,拓麻歌子第二代产品线，外形与经典款相似但增加了天线
tamatoys,3,,TamaToys,146,日本成人玩具制造商，产品包装多以动漫角色为恶搞题材
twitch_plays_pokemon,3,TPP|TwitchPlaysPokemon|twitchplayspokemon,Twitch Plays Pokémon,146,数万观众通过Twitch聊天室共同操作游玩宝可梦的直播活动
absolute_duo,3,,绝对双刃,145,柊★たくみ创作的轻小说，后改编为漫画与电视动画
ajin_(sakurai_gamon),3,AJIN|亚人（樱井画门）,亚人,145,樱井画门的漫画，2016年由Polygon Pictures改编为动画
dancouga_(series),3,断空我|超兽机神|超獣機神ダンクーガ,超兽机神断空我,145,断空我系列的统称，含《超兽机神断空我》《断空我NOVA》等作品
deepness_(love_live!),3,DEEPNESS（Love Live!莲之空）|deepness,DEEPNESS,145,《Love Live! 莲之空女学院学园偶像俱乐部》2023年Fes×LIVE歌曲
ender_magnolia_bloom_in_the_mist,3,Ender Magnolia|endermagnolia|终焉之玛格诺利亚,终焉之玛格诺利亚：雾中绽放,145,《终焉之莉莉》的续作，暗黑幻想2D动作RPG
final_fantasy_vii_revelation,3,,最终幻想7 启示录,145,《最终幻想7》重制系列的第三部作品，承接《重生》
gouma_reifuden_izuna,3,Izuna: Legend of the Unemployed Ninja|legend_of_the_unemployed_ninja|伊津奈：无业忍者传说|降魔霊符伝イヅナ,降魔灵符传伊豆那,145,Success于2007年在NDS发行的忍者题材roguelike角色扮演游戏
grisaia_battlefield_barcarolle,3,,Grisaia Battlefield Barcarolle,145,《灰色》系列的手机外传，以VRMMO风格的科幻奇幻世界为舞台
gunparade_march,3,枪舞者进行曲|高机动幻想GPM,高机动幻想,145,PlayStation游戏《高机动幻想》，后改编为动画与漫画
i_do_me!_(love_live!),3,,I Do Me!,145,《Love Live! 莲之空女学院》的歌曲
j._league,3,J.LEAGUE|J联盟,J联赛,145,日本男子职业足球联赛，由J联赛官方运营
kindaichi_shounen_no_jikenbo,3,The Kindaichi Case Files|the_kindaichi_case_files|金田一少年事件簿,金田一少年之事件簿,145,以名侦探金田一耕助的孙子为主角的推理漫画，改编为动画与真人剧
majime_na_kouhai_kara_kairaku_zeme_sareru_nante_kiitenai!,3,,真面目な後輩から快楽責めされるなんて聞いてない！,145,成人向的日本作品，具体出处与设定不详
mario_kart_wii,3,Mario Kart Wii|马力欧卡丁车Wii,马力欧卡丁车Wii,145,系列第六作，2008年登陆Wii平台
mega_man_zero_4,3,Rockman Zero 4|rockman_zero_4|洛克人Z4,洛克人Zero 4,145,洛克人Zero系列第四作也是最终作
mortal_kombat_11,3,MK11|Mortal Kombat 11|mortalkombat11,真人快打11,145,真人快打系列第11部正传格斗游戏，重启时间线
noir_(anime),3,NOIR,黑街二人组,145,Bee Train制作、真下耕一执导的2001年枪战动画，为「少女与枪」三部曲首作
saint_seiya:_the_lost_canvas,3,THE LOST CANVAS|saintseiyathelostcanvas|thelostcanvas|圣斗士星矢冥王神话,圣斗士星矢THE LOST CANVAS冥王神话,145,手代木史织的圣斗士星矢前传漫画，讲述上一次圣战
sakura_dungeon,3,サクラダンジョン,樱花地牢,145,以樱花为题的日本同人游戏《樱花地牢》
samurai_jack,3,杰克的武士道,武士杰克,145,格恩迪·塔塔科夫斯基为Cartoon Network创作的动画，武士被传送到未来
sankyuu_pitch,3,strikeout_pitch,Strikeout Pitch,145,住吉キュー的棒球题材漫画，2024年起在少年Jump+连载
the_scream,3,呐喊（蒙克）|尖叫,呐喊,145,爱德华·蒙克创作的油画，表现夕阳下感受到的自然尖叫
ultrakill,3,,ULTRAKILL,145,以地狱为舞台的复古风第一人称射击游戏，尚处于抢先体验阶段
wagaya_no_oinari-sama,3,Our Home's Fox Deity|our_home's_fox_deity|我家有个狐仙大人（动画）,我家有个狐仙大人,145,柴村仁的轻小说，讲述狐仙与家族的日常，并有动画改编
x-men_origins:_wolverine,3,X-Men Origins Wolverine|X戰警：金鋼狼,X战警前传：金刚狼,145,2009年上映的《X战警》系列金刚狼个人电影
asgard,3,,Asgard,144,Nexon运营的MMORPG，2015年停服
clockwork_rabbit,3,Clockwork Rabbit,发条兔子,144,《请问您今天要来点兔子吗？》2019年愚人节公布的机甲风格外传
date_a_live:_date_a_bullet,3,DATE A BULLET|约会大作战DATE A BULLET,约会大作战 赤黑新章,144,《约会大作战》外传，以时崎狂三为主角的剧场版与小说
dino_crisis,3,Dino Crisis|dinocrisis,恐龙危机,144,卡普空出品、三上真司创作的恐龙题材生存恐怖游戏系列
gakkou_de_seishun!,3,School in the Spring of Youth!,学校青春！,144,三色あみだ的同人志系列，描绘学生们的青春日常
gensokyo_night_festival,3,,Gensokyo Night Festival,144,仍在开发中的东方Project同人动作游戏，在 Steam 发行
hakuchu_a_la_mode,3,ハクチューアラモード,白昼A LA MODE,144,《Love Live! 莲之空女学院学园偶像俱乐部》中Mira-Cra Park!的歌曲
kof:_maximum_impact,3,KOF MAXIMUM IMPACT|KOF:MI,拳皇 极限冲击,144,SNK《拳皇》系列的3D格斗衍生作品，以新主角阿尔巴为主
mario_&_luigi:_superstar_saga,3,马力欧与路易吉RPG|马里奥与路易吉：超级巨星传奇,马力欧与路易吉RPG 超级巨星传奇,144,系列首作，GBA平台的回合制动作角色扮演游戏
mega_man_3,3,Mega Man 3|Rockman 3|rockman_3,洛克人3,144,原祖洛克人系列第三作，登陆FC平台
metroid_prime_4:_beyond,3,,密特罗德Prime 4：Beyond,144,2017年公布、2025年发售的系列新作
minna_no_rhythm_tengoku,3,Rhythm Heaven Fever|rhythm_heaven_fever|大家的节拍天国,大家的节奏天国,144,任天堂Wii平台的节奏游戏，节奏天国系列第三作
nijigen_project,3,,Nijigen Project,144,越南的虚拟YouTuber偶像企划，成员按世代分组活动
oretachi_ni_tsubasa_wa_nai,3,俺たちに翼はない|我们没有羽翼,我们没有翅膀,144,Navel的2009年成人向视觉小说，并有漫画、前传与后日谈及动画改编
pixellink,3,,PixelLink,144,虚拟主播事务所，2025年3月停止运营，部分成员保留角色版权
pokemon_conquest,3,Pokémon Conquest|pokemon_+_nobunaga_no_yabou|宝可梦+信长的野望,宝可梦+信长的野望,144,宝可梦与信长的野望的跨界游戏，以战国武将统率宝可梦
renri_no_chigiri_wo_kimi_to_shiru,3,,与君共知连理之契,144,izumi(stardustalone)发表的pixiv原创小说
shadow_hearts_ii,3,影之心2|影之心2 导演剪辑版,影之心II,144,2004年发售的PS2角色扮演游戏，延续一战前后的黑暗奇幻故事
shinma_x_keishou!_ragnabreak,3,,神魔×継承！ラグナブレイク,144,CROOZ运营的手机社交游戏，以卡牌战斗为核心
the_king_of_fighters_2002,3,KOF2002|The King of Fighters 2002|kof2002|kof2002um|拳皇2002UM,拳皇2002,144,SNK拳皇系列的梦之战作品，无剧情，取消援护系统
youkai_watch_jam:_youkai_gakuen_y,3,妖怪ウォッチJam 妖怪学園Y|妖怪学园Y,妖怪手表Jam 妖怪学园Y,144,《妖怪手表》的衍生动画，舞台为培养妖怪担当者的妖怪学园Y
akiba's_trip,3,AKIBA'S TRIP|akiba'strip|秋叶原AKB之旅,秋叶原之旅,143,Acquire开发的动作游戏系列，以击退吸血鬼化宅民为主题
amakano_3,3,,Amakano 3,143,Amakano系列2025年发售的成人向视觉小说，原画为ぴろみず
ark_survival_evolved,3,ARK|ARK: Survival Evolved|ark|ark:survival_evolved|方舟生存进化,方舟：生存进化,143,Studio Wildcard开发的生存沙盒游戏，以恐龙与史前生物为主题
calamity_(terraria_mod),3,,Calamity Mod,143,泰拉瑞亚的大型模组，以高难度与原创配乐著称
chloris_garden,3,,Chloris Garden,143,具体题材与出处均不详的作品
